duration,contact,housing,pdays,previous,campaign,poutcome,loan,education,balance,marital,job,day,default,month,age,deposit
299,0,0,100,1,1,2,0,2,20585,2,4,23,0,11,27,1
261,0,0,-1,0,1,3,0,1,2601,1,0,24,0,11,47,1
692,0,0,-1,0,1,3,0,2,238,0,4,25,0,11,42,1
210,0,0,-1,0,1,3,0,1,0,0,5,25,0,11,77,1
299,0,0,-1,0,2,3,0,2,3371,1,4,28,0,11,61,1
341,0,0,98,3,3,2,0,2,10583,1,4,28,0,11,57,1
316,1,1,119,1,1,1,0,2,16,1,4,29,0,11,34,1
117,0,0,121,1,1,2,0,1,1451,1,1,30,0,11,40,1
992,1,0,-1,0,2,3,0,1,0,1,2,30,0,11,84,1
194,0,0,119,1,1,2,0,1,132,2,8,1,0,10,26,1
238,0,0,107,2,1,2,0,3,189,1,9,1,0,10,37,1
101,0,0,-1,0,1,3,0,2,288,1,4,1,0,10,47,1
137,0,1,119,1,1,0,0,2,1027,2,4,1,0,10,37,1
502,0,0,115,3,1,1,0,2,6784,2,4,1,0,10,28,1
194,0,0,94,1,2,2,0,2,1464,1,4,2,0,10,54,1
849,0,0,119,1,2,2,0,2,8295,1,4,2,0,10,54,1
215,0,0,-1,0,1,3,0,1,2917,1,5,6,0,10,61,1
144,0,0,-1,0,1,3,0,1,158,2,9,6,0,10,30,1
728,0,0,-1,0,1,3,0,0,1588,1,5,6,0,10,60,1
296,0,0,-1,0,3,3,0,3,282,1,4,6,0,10,44,1
201,0,0,58,3,1,0,0,2,5437,2,4,7,0,10,33,1
290,0,0,114,1,1,0,0,2,1185,2,0,7,0,10,25,1
335,0,0,-1,0,1,3,0,3,895,1,11,7,0,10,54,1
147,0,1,92,5,1,1,0,1,1857,2,1,8,0,10,24,1
234,0,1,175,2,2,2,0,2,4596,1,9,8,0,10,36,1
153,1,0,93,1,1,2,0,0,565,1,5,8,0,10,58,1
611,0,0,183,1,2,2,0,2,1781,2,4,8,0,10,33,1
266,0,0,184,1,3,2,0,1,3415,1,0,9,0,10,27,1
261,1,0,187,1,1,2,0,1,12039,0,0,12,0,10,60,1
511,0,0,187,1,3,0,0,1,12,1,10,12,0,10,56,1
138,0,0,-1,0,1,3,1,1,139,2,9,12,0,10,25,1
180,0,0,-1,0,1,3,0,1,2488,2,8,12,0,10,21,1
146,0,1,-1,0,1,3,0,1,7111,0,5,12,0,10,73,1
411,0,0,-1,0,2,3,0,2,361,0,4,13,0,10,67,1
79,0,0,-1,0,2,3,0,2,2109,0,2,13,0,10,51,1
1226,0,1,-1,0,2,3,1,2,1093,1,4,13,0,10,48,1
221,0,0,182,1,1,2,0,2,2646,2,4,13,0,10,35,1
210,0,1,182,2,1,2,0,2,6,0,6,13,0,10,61,1
301,0,0,-1,0,2,3,0,2,670,2,9,13,0,10,35,1
204,0,0,99,5,2,0,0,1,592,0,0,13,0,10,36,1
1003,1,0,-1,0,3,3,0,0,1965,2,5,13,0,10,83,1
958,1,0,-1,0,1,3,0,0,313,1,4,14,0,10,50,1
290,1,0,-1,0,2,3,0,0,40,1,3,14,0,10,66,1
441,0,0,246,5,5,0,0,0,4198,1,9,15,0,10,58,1
244,0,0,105,1,1,2,0,2,536,2,4,15,0,10,30,1
485,1,0,184,3,3,0,0,0,1311,1,1,15,0,10,54,1
457,0,0,-1,0,2,3,0,1,766,2,0,15,0,10,26,1
166,1,1,183,5,3,2,0,0,2557,1,7,15,0,10,43,1
570,0,0,135,1,1,0,0,2,79,2,10,15,0,10,40,1
115,0,0,185,2,1,0,0,2,1318,1,4,16,0,10,57,1
186,1,0,183,1,1,0,0,1,3771,1,5,16,0,10,75,1
847,0,0,60,1,1,2,0,2,0,1,5,16,0,10,77,1
154,0,0,119,5,2,0,0,2,6138,1,4,16,0,10,31,1
258,0,0,-1,0,1,3,0,1,129,2,7,16,0,10,22,1
170,0,0,183,1,1,2,0,2,469,1,4,16,0,10,50,1
154,0,0,-1,0,2,3,0,2,893,1,4,16,0,10,27,1
434,1,0,57,1,1,0,0,3,519,1,5,16,0,10,73,1
156,0,0,-1,0,1,3,0,1,4017,1,7,16,0,10,37,1
324,0,0,143,3,1,0,0,2,643,2,9,16,0,10,44,1
717,0,0,-1,0,2,3,0,1,2338,1,9,16,0,10,40,1
136,0,0,-1,0,2,3,0,2,0,1,4,16,0,10,61,1
131,0,0,-1,0,1,3,0,1,6481,0,9,19,0,10,61,1
98,0,0,-1,0,1,3,0,1,820,1,1,19,0,10,47,1
385,0,0,-1,0,2,3,0,3,1784,2,7,19,0,10,47,1
233,1,0,187,3,2,2,0,0,1411,0,3,19,0,10,76,1
328,0,0,-1,0,1,3,0,2,7529,2,8,19,0,10,30,1
148,0,0,195,2,2,2,0,2,206,1,9,20,0,10,39,1
513,1,0,-1,0,1,3,0,0,1388,1,5,20,0,10,72,1
373,1,0,-1,0,1,3,0,3,1807,1,5,20,0,10,77,1
213,0,0,-1,0,1,3,0,1,480,1,9,20,0,10,36,1
349,0,1,183,2,1,2,0,1,571,1,5,20,0,10,65,1
595,0,0,187,2,2,2,1,1,3994,1,9,20,0,10,54,1
427,0,1,-1,0,1,3,0,1,1693,2,0,20,0,10,46,1
676,0,0,146,2,2,0,0,2,80,2,4,20,0,10,28,1
192,0,0,184,1,3,2,0,2,267,1,4,21,0,10,61,1
828,0,0,189,1,1,0,0,0,2581,1,3,21,0,10,53,1
825,0,0,183,4,1,2,0,2,1134,2,8,21,0,10,27,1
467,0,0,184,1,2,2,0,1,309,0,10,21,0,10,55,1
512,0,0,184,1,2,2,0,2,6807,2,4,21,0,10,33,1
749,1,0,-1,0,1,3,0,0,6746,0,5,21,0,10,87,1
135,0,0,-1,0,1,3,0,2,375,1,4,21,0,10,57,1
307,0,1,208,1,1,2,0,2,658,2,6,21,0,10,33,1
287,0,1,-1,0,1,3,1,1,371,1,9,21,0,10,51,1
107,0,0,-1,0,2,3,0,0,2693,0,5,21,0,10,76,1
252,0,0,-1,0,2,3,0,1,329,2,8,22,0,10,19,1
249,0,1,335,2,2,0,0,2,79,1,0,22,0,10,33,1
360,0,0,-1,0,5,3,0,2,0,0,4,22,0,10,55,1
257,0,0,128,3,1,1,0,3,6281,2,1,22,0,10,31,1
313,0,0,-1,0,3,3,0,3,775,1,5,22,0,10,92,1
127,0,0,149,2,3,0,0,2,411,2,9,22,0,10,30,1
277,0,0,184,2,1,2,0,2,2144,2,5,22,0,10,68,1
133,0,0,107,2,1,2,0,2,431,2,9,22,0,10,41,1
247,0,0,184,3,1,2,1,1,123,1,6,22,0,10,29,1
504,0,0,183,2,1,2,0,1,3792,2,1,22,0,10,27,1
1002,1,0,-1,0,4,3,0,3,4807,1,5,22,0,10,78,1
306,0,0,107,1,3,2,0,0,8603,1,5,22,0,10,82,1
260,0,0,139,1,2,1,0,2,2178,2,9,22,0,10,29,1
344,0,0,183,1,1,2,0,2,2991,1,5,22,0,10,76,1
336,0,0,184,5,2,0,0,2,4174,1,4,23,0,10,38,1
270,0,0,185,1,3,2,0,1,10925,1,9,23,0,10,60,1
130,0,1,161,1,1,0,0,1,2411,0,7,23,0,10,33,1
210,0,0,-1,0,1,3,0,1,14646,1,1,23,0,10,43,1
149,0,0,-1,0,1,3,0,1,86,1,5,23,0,10,61,1
476,0,0,74,2,1,2,0,3,11115,2,9,23,0,10,43,1
255,0,0,185,2,4,0,0,0,6900,1,4,23,0,10,57,1
438,0,0,430,2,1,0,0,2,5878,1,4,23,0,10,33,1
221,0,1,183,3,2,2,0,3,1780,1,4,23,0,10,77,1
281,0,0,52,4,1,0,0,1,183,2,9,23,0,10,35,1
257,1,0,126,3,2,2,0,0,3648,1,5,23,0,10,59,1
282,1,0,-1,0,2,3,0,1,4112,1,5,23,0,10,76,1
355,0,0,180,5,1,0,0,0,542,1,5,26,0,10,73,1
131,0,0,-1,0,1,3,0,0,243,1,5,27,0,10,81,1
143,0,0,188,1,1,2,0,3,942,2,11,27,0,10,41,1
207,0,0,-1,0,1,3,0,1,254,1,9,27,0,10,57,1
96,0,1,267,1,1,0,0,3,0,2,9,27,0,10,28,1
297,0,0,75,3,1,0,0,1,0,2,1,27,0,10,38,1
424,0,1,515,1,1,0,0,1,992,1,7,27,0,10,52,1
137,0,0,-1,0,1,3,0,1,23,2,8,27,0,10,22,1
759,0,0,-1,0,2,3,0,0,732,1,11,27,0,10,53,1
624,0,1,-1,0,1,3,0,3,4629,1,0,27,0,10,60,1
298,0,0,111,8,1,1,0,1,0,1,4,27,0,10,56,1
255,0,0,148,1,3,2,0,1,70,0,3,27,0,10,38,1
418,0,0,-1,0,2,3,0,2,5063,2,4,27,0,10,44,1
146,1,0,56,1,2,1,0,1,4572,0,5,27,0,10,69,1
149,0,0,-1,0,1,3,0,2,129,2,8,27,0,10,36,1
509,1,0,-1,0,1,3,0,3,4984,1,6,28,0,10,75,1
371,0,0,-1,0,1,3,0,0,1004,1,5,28,0,10,65,1
501,0,0,-1,0,1,3,0,1,4787,1,5,28,0,10,64,1
524,0,1,272,1,3,0,0,1,914,2,0,28,0,10,30,1
207,0,0,194,1,1,2,0,2,2326,1,3,28,0,10,57,1
164,0,1,-1,0,2,3,0,2,81,1,4,29,0,10,31,1
139,0,0,-1,0,1,3,0,2,203,1,4,29,0,10,36,1
164,0,0,-1,0,1,3,0,2,3951,1,4,29,0,10,64,1
142,0,1,-1,0,1,3,0,3,240,1,9,29,0,10,54,1
209,0,0,188,2,1,3,0,1,338,2,0,29,0,10,26,1
1707,0,0,-1,0,2,3,0,1,0,2,6,29,0,10,51,1
189,0,0,-1,0,3,3,0,1,0,1,5,29,0,10,72,1
251,0,0,-1,0,2,3,0,2,944,1,4,29,0,10,30,1
401,0,0,-1,0,1,3,0,0,5,1,1,29,0,10,60,1
215,0,0,80,5,3,2,0,2,697,2,4,29,0,10,30,1
106,0,0,269,2,2,0,0,2,1948,1,5,29,0,10,66,1
215,0,0,78,2,2,1,0,1,3654,1,9,29,0,10,50,1
124,0,0,-1,0,1,3,0,2,551,2,4,29,0,10,47,1
746,0,0,86,1,2,1,0,0,997,1,5,29,0,10,80,1
377,0,1,520,1,1,1,0,2,477,1,4,29,0,10,61,1
424,0,0,213,3,2,2,0,2,3663,1,4,29,0,10,47,1
279,0,0,148,1,1,0,0,1,853,2,9,29,0,10,30,1
445,0,0,-1,0,1,3,0,0,8278,2,8,29,0,10,21,1
212,0,0,-1,0,2,3,0,2,7458,1,4,30,0,10,62,1
217,0,0,-1,0,1,3,0,1,44,2,9,30,0,10,26,1
640,0,0,-1,0,1,3,0,1,1193,1,1,30,0,10,36,1
144,0,0,-1,0,1,3,0,0,230,1,5,30,0,10,87,1
480,0,0,-1,0,1,3,0,0,8729,1,5,30,0,10,61,1
196,0,0,-1,0,2,3,0,1,2384,1,5,30,0,10,70,1
294,0,0,270,1,1,0,0,2,3401,1,4,30,0,10,60,1
257,0,0,-1,0,3,3,0,2,881,1,7,30,0,10,41,1
368,0,0,-1,0,2,3,0,1,1522,2,8,30,0,10,22,1
416,0,0,-1,0,2,3,0,1,4243,0,5,30,0,10,60,1
182,0,0,81,1,1,0,1,1,473,1,9,2,0,9,54,1
188,0,0,186,1,1,2,0,2,5462,2,6,2,0,9,35,1
162,0,0,-1,0,2,3,0,1,4412,1,4,2,0,9,59,1
46,0,0,-1,0,3,3,0,3,10332,2,8,2,0,9,29,1
1233,0,1,351,2,1,0,1,1,0,1,4,3,0,9,48,1
149,0,0,-1,0,1,3,0,2,238,1,4,3,0,9,37,1
566,0,1,182,7,1,0,0,2,62,2,4,3,0,9,36,1
412,0,1,-1,0,1,3,0,1,2398,2,0,3,0,9,52,1
537,0,0,-1,0,1,3,0,1,704,0,5,3,0,9,67,1
217,0,0,70,2,1,0,0,2,506,1,6,3,0,9,36,1
181,0,0,183,7,4,2,0,3,2352,1,4,3,0,9,64,1
358,0,0,-1,0,1,3,0,1,938,2,9,3,0,9,29,1
284,0,0,273,1,2,0,0,2,1720,2,4,3,0,9,27,1
383,1,0,-1,0,1,3,0,0,1492,1,5,3,0,9,76,1
358,0,0,162,2,1,0,0,2,1778,1,4,4,0,9,34,1
464,0,0,192,8,5,1,0,1,0,1,9,6,0,9,54,1
455,0,0,84,2,2,1,0,0,942,1,5,6,0,9,67,1
368,0,1,80,2,2,2,0,1,556,1,9,6,0,9,24,1
178,0,0,-1,0,1,3,0,1,10541,1,0,9,0,9,53,1
262,0,0,94,2,1,2,0,1,1536,1,8,9,0,9,33,1
118,0,0,-1,0,1,3,0,2,235,2,8,9,0,9,24,1
165,0,0,91,7,1,2,0,2,935,2,4,9,0,9,32,1
98,0,0,91,2,1,0,0,2,10861,1,6,9,0,9,60,1
201,1,0,-1,0,1,3,0,2,2331,1,2,9,0,9,64,1
696,0,0,88,12,2,0,0,2,1228,2,4,9,0,9,35,1
263,0,0,90,1,1,0,0,1,125,2,8,9,0,9,24,1
193,0,0,-1,0,2,3,0,2,2816,1,4,10,0,9,42,1
147,0,0,96,8,1,2,0,2,0,1,4,10,0,9,40,1
266,0,1,92,3,2,0,0,2,22867,1,4,10,0,9,33,1
301,0,0,91,1,2,2,0,0,1311,0,3,10,0,9,71,1
293,0,0,190,10,3,0,0,1,94,1,10,10,0,9,52,1
213,0,0,190,1,1,1,0,1,0,1,0,10,0,9,47,1
269,0,0,-1,0,2,3,0,0,3371,1,4,11,0,9,49,1
166,0,0,195,1,1,2,0,2,943,2,4,11,0,9,26,1
69,0,0,-1,0,3,3,0,2,9366,1,4,11,0,9,40,1
199,0,0,-1,0,1,3,0,2,6746,2,9,11,0,9,32,1
131,0,0,96,5,1,0,0,1,1076,1,7,11,0,9,33,1
229,0,1,96,3,2,2,0,2,0,1,4,11,0,9,35,1
166,0,0,97,7,3,2,0,2,1624,1,4,11,0,9,53,1
244,0,0,-1,0,2,3,0,3,801,2,8,11,0,9,20,1
172,0,1,91,5,1,2,0,2,1070,0,6,11,0,9,44,1
513,1,0,91,1,1,2,0,1,123,2,8,11,0,9,21,1
71,2,0,378,1,1,2,0,1,3623,2,1,12,0,9,36,1
90,0,0,93,6,3,2,0,2,533,2,4,12,0,9,31,1
227,0,1,93,6,3,2,0,1,994,1,9,12,0,9,42,1
253,0,0,92,4,1,0,0,1,386,1,7,12,0,9,33,1
226,0,0,92,1,1,1,0,2,1026,2,4,12,0,9,29,1
110,0,0,279,1,1,0,0,1,2424,2,10,12,0,9,30,1
126,0,0,92,5,1,0,0,2,1331,1,4,12,0,9,32,1
104,0,0,99,2,1,1,0,1,2206,1,11,12,0,9,54,1
226,1,0,-1,0,1,3,0,2,0,0,5,12,0,9,82,1
89,0,0,97,3,1,2,1,2,4693,1,4,12,0,9,47,1
169,0,1,196,2,1,2,0,1,1230,1,1,12,0,9,48,1
134,0,0,-1,0,1,3,0,1,3417,0,5,12,0,9,77,1
893,0,1,-1,0,7,3,0,1,1767,1,0,12,0,9,38,1
192,0,0,92,2,2,0,0,2,5291,2,8,12,0,9,27,1
707,0,1,97,2,2,2,0,1,3403,2,7,12,0,9,43,1
627,0,0,192,1,2,2,0,1,133,1,9,12,0,9,33,1
411,1,0,192,1,4,1,0,1,4745,2,0,12,0,9,27,1
122,0,0,92,3,1,2,0,0,3324,1,5,13,0,9,76,1
135,1,0,94,2,1,1,0,0,5220,1,5,13,0,9,81,1
186,0,0,98,1,2,2,0,0,2600,1,5,13,0,9,71,1
226,0,1,94,4,1,2,0,1,260,1,0,13,0,9,39,1
210,0,0,93,1,1,2,0,0,608,2,8,13,0,9,18,1
495,0,0,93,1,1,2,0,1,462,0,7,13,0,9,58,1
167,0,0,92,1,1,2,0,1,14,0,9,13,0,9,44,1
259,0,0,92,2,1,0,0,1,1146,1,5,13,0,9,67,1
239,0,0,93,2,2,2,0,1,181,2,7,13,0,9,31,1
381,0,0,-1,0,1,3,0,1,3114,1,5,13,0,9,61,1
193,0,0,92,1,1,2,0,1,376,2,9,13,0,9,36,1
271,1,0,92,4,2,2,0,0,9367,1,5,13,0,9,56,1
256,0,0,92,3,2,0,0,1,382,2,8,13,0,9,24,1
130,0,0,95,2,1,0,0,1,920,1,0,16,0,9,33,1
295,0,1,200,2,1,2,1,3,129,2,1,16,0,9,34,1
301,0,0,94,3,1,0,0,1,169,1,0,16,0,9,58,1
167,1,0,-1,0,1,3,0,3,679,1,5,16,0,9,64,1
183,0,0,94,1,1,2,0,1,535,2,1,16,0,9,27,1
432,0,0,-1,0,5,3,0,2,3115,1,4,16,0,9,63,1
250,0,0,-1,0,1,3,0,1,1234,2,8,16,0,9,23,1
175,0,0,200,1,1,2,0,2,197,2,9,16,0,9,37,1
380,0,0,88,1,1,0,0,2,3186,1,4,16,0,9,43,1
445,0,1,95,1,2,0,0,2,3160,1,9,16,0,9,35,1
984,0,0,-1,0,5,3,0,0,195,1,1,16,0,9,33,1
1248,0,0,94,2,2,0,0,2,6027,1,5,16,0,9,75,1
85,2,1,-1,0,1,3,0,2,764,1,0,17,0,9,40,1
209,0,0,91,2,1,0,0,2,583,1,4,17,0,9,52,1
134,0,0,91,1,2,2,0,2,0,0,9,17,0,9,55,1
747,0,0,-1,0,2,3,0,1,5715,1,5,17,0,9,71,1
135,1,0,-1,0,1,3,0,2,1204,1,5,17,0,9,78,1
393,0,1,201,17,4,1,0,1,4922,1,9,17,0,9,35,1
255,0,0,-1,0,1,3,0,1,234,1,9,17,0,9,52,1
372,0,0,-1,0,1,3,0,2,9421,2,4,25,0,9,31,1
234,0,0,-1,0,1,3,0,1,4198,2,0,25,0,9,31,1
349,0,0,183,1,2,2,0,3,3576,1,4,25,0,9,38,1
487,0,0,97,2,1,0,0,1,1925,2,8,25,0,9,28,1
208,0,0,91,1,1,2,0,1,1129,1,5,25,0,9,72,1
414,0,1,184,1,1,0,0,1,265,2,0,25,0,9,29,1
541,0,0,-1,0,1,3,0,1,38,1,3,25,0,9,46,1
160,0,1,-1,0,1,3,1,1,1982,1,9,27,0,9,53,1
1628,1,0,188,8,2,2,0,1,3399,1,9,30,0,9,58,1
260,0,0,103,1,5,2,0,2,691,2,8,30,0,9,22,1
357,0,0,188,3,1,1,0,1,330,1,0,2,0,2,28,1
310,0,0,-1,0,1,3,0,1,318,1,9,2,0,2,31,1
346,0,0,-1,0,1,3,0,2,644,2,1,2,0,2,26,1
415,0,1,190,5,1,0,0,2,4,0,5,2,0,2,60,1
244,0,0,184,1,2,2,0,1,1165,2,9,3,0,2,29,1
284,0,0,171,1,1,0,0,2,4708,0,0,3,0,2,36,1
154,0,0,97,2,1,0,0,2,2820,1,5,3,0,2,68,1
155,0,0,120,3,1,2,0,2,1147,1,4,3,0,2,48,1
352,0,1,-1,0,1,3,0,0,980,1,10,3,0,2,53,1
472,0,0,-1,0,1,3,0,1,2983,1,9,3,0,2,39,1
350,0,0,182,1,1,2,0,1,339,2,7,3,0,2,28,1
705,1,0,-1,0,2,3,0,3,1940,1,5,4,0,2,72,1
271,0,0,-1,0,2,3,0,2,1445,2,4,4,0,2,29,1
208,0,0,-1,0,2,3,0,2,294,2,8,4,0,2,26,1
439,0,0,185,5,3,2,0,2,5887,1,4,4,0,2,49,1
821,0,0,242,1,5,2,0,2,11891,2,4,4,0,2,43,1
232,0,0,310,2,3,0,0,3,78,2,8,4,0,2,28,1
360,0,1,105,5,2,2,0,1,733,2,0,4,0,2,44,1
696,0,0,-1,0,10,3,0,0,5028,0,5,4,0,2,73,1
929,0,0,189,1,5,1,0,2,481,1,4,7,0,2,39,1
415,0,0,116,4,2,0,0,1,314,2,8,7,0,2,29,1
620,0,1,-1,0,3,3,0,1,684,1,9,7,0,2,31,1
329,0,0,-1,0,2,3,0,1,1681,2,8,7,0,2,30,1
254,0,1,385,2,3,1,0,1,10250,1,0,7,0,2,50,1
288,0,0,183,4,7,2,0,2,254,1,4,9,0,2,42,1
179,0,1,190,1,1,2,0,1,0,1,0,9,0,2,37,1
854,0,0,-1,0,1,3,0,1,307,1,9,9,0,2,49,1
479,0,0,-1,0,2,3,0,1,957,1,10,9,0,2,59,1
343,1,0,-1,0,2,3,0,0,155,1,5,9,0,2,80,1
595,1,0,-1,0,1,3,0,1,614,2,5,9,0,2,86,1
395,1,0,-1,0,1,3,0,3,426,1,5,9,0,2,69,1
456,0,0,275,9,2,2,0,1,8304,1,5,9,0,2,79,1
149,0,0,-1,0,3,3,0,1,4721,1,7,9,0,2,36,1
336,0,0,-1,0,5,3,0,2,395,1,4,10,0,2,49,1
429,0,1,-1,0,1,3,0,1,3588,1,5,10,0,2,69,1
441,1,0,156,1,2,1,0,3,2540,1,5,10,0,2,66,1
798,0,1,185,5,1,1,0,2,883,0,4,10,0,2,32,1
805,1,0,190,1,1,1,0,2,4402,2,4,10,0,2,47,1
422,0,0,188,3,1,2,0,2,256,1,4,10,0,2,58,1
232,0,0,-1,0,1,3,0,0,43,1,5,10,0,2,64,1
582,0,0,115,1,4,1,0,0,3856,1,5,10,0,2,72,1
166,0,0,126,3,3,1,0,0,3025,1,5,11,0,2,79,1
420,0,0,175,2,1,0,0,1,2326,1,9,14,0,2,30,1
321,0,0,189,4,3,2,0,2,925,1,4,14,0,2,36,1
351,0,0,-1,0,1,3,0,2,1961,1,2,15,0,2,53,1
324,0,0,-1,0,2,3,0,2,2037,1,4,15,0,2,34,1
279,0,0,189,19,3,1,0,1,459,2,8,15,0,2,29,1
314,0,0,195,1,1,2,0,2,572,2,4,16,0,2,29,1
443,1,0,-1,0,1,3,0,1,452,0,5,16,0,2,81,1
283,0,0,196,1,2,2,0,1,5313,1,5,16,0,2,57,1
546,0,0,-1,0,2,3,0,1,1533,1,5,16,0,2,72,1
330,0,0,127,3,2,2,0,1,1337,1,7,17,0,2,34,1
222,0,0,231,1,2,0,0,3,2986,0,4,17,0,2,57,1
726,0,0,-1,0,3,3,0,0,1230,1,3,17,0,2,66,1
170,0,0,197,2,4,2,0,1,538,2,8,18,0,2,27,1
406,0,1,182,2,1,0,0,2,5108,1,4,18,0,2,50,1
415,0,0,-1,0,7,3,0,1,1341,0,5,18,0,2,75,1
294,1,0,315,4,3,2,0,1,320,1,7,21,0,2,50,1
322,0,1,189,1,1,2,0,1,131,2,0,21,0,2,32,1
467,0,0,186,2,1,2,0,0,2074,1,5,21,0,2,59,1
2062,1,0,257,1,2,2,0,1,1443,1,5,21,0,2,68,1
264,0,1,-1,0,2,3,0,2,3338,1,9,21,0,2,31,1
367,0,0,294,2,2,0,0,2,661,1,6,21,0,2,64,1
321,0,0,-1,0,2,3,0,1,7105,0,10,22,0,2,30,1
190,0,0,188,9,1,2,0,1,3735,1,0,22,0,2,60,1
410,0,0,165,2,3,1,0,2,538,2,4,22,0,2,35,1
305,0,0,309,5,3,2,0,0,4657,1,5,22,0,2,72,1
282,0,0,203,1,1,2,0,0,5,1,1,23,0,2,30,1
422,0,0,-1,0,2,3,0,1,230,0,10,24,0,2,52,1
250,0,0,-1,0,3,3,0,2,1808,1,4,28,0,2,33,1
679,1,0,313,2,1,1,0,1,81204,1,5,28,0,2,84,1
206,0,0,196,2,2,2,0,2,3518,1,4,28,0,2,43,1
315,0,1,210,2,1,2,0,2,25,2,9,28,0,2,39,1
400,0,0,-1,0,3,3,0,2,2551,1,9,28,0,2,25,1
473,0,0,216,2,2,0,0,1,11303,1,0,28,0,2,38,1
893,0,0,-1,0,1,3,0,3,2724,1,4,28,0,2,44,1
284,0,0,-1,0,1,3,0,3,755,2,8,29,0,2,20,1
155,0,1,197,1,1,2,0,2,718,2,4,29,0,2,32,1
296,0,0,176,4,1,2,0,1,870,2,7,29,0,2,23,1
1370,0,0,209,3,3,2,0,1,978,1,10,29,0,2,35,1
63,0,0,200,9,3,2,0,1,544,1,4,29,0,2,61,1
369,0,0,-1,0,2,3,0,2,461,0,4,30,0,2,46,1
301,0,0,-1,0,2,3,0,0,2795,1,5,8,0,4,70,1
202,0,0,91,1,1,2,1,1,139,2,9,11,0,4,25,1
585,1,0,192,2,1,2,0,1,1044,1,5,11,0,4,57,1
210,0,0,192,2,1,2,0,1,1633,1,0,11,0,4,55,1
170,0,1,343,1,1,1,0,2,6513,1,4,11,0,4,33,1
767,1,0,83,1,2,2,0,0,1388,1,5,11,0,4,73,1
377,0,0,-1,0,1,3,0,1,15,2,10,12,0,4,34,1
229,0,0,279,2,1,2,0,1,2544,2,9,12,0,4,31,1
265,0,0,-1,0,2,3,0,1,2007,2,1,12,0,4,25,1
316,0,0,-1,0,2,3,0,2,2166,1,9,12,0,4,30,1
409,0,0,-1,0,2,3,0,2,4579,2,6,12,0,4,28,1
661,1,0,92,1,2,2,0,1,2488,2,8,12,0,4,21,1
512,1,0,-1,0,2,3,0,0,2190,1,5,12,0,4,87,1
143,0,0,-1,0,2,3,0,1,254,2,8,13,0,4,22,1
163,0,0,91,3,1,0,0,2,1579,2,6,13,0,4,28,1
260,0,0,194,2,1,2,0,2,330,1,10,13,0,4,31,1
380,0,0,-1,0,3,3,0,1,938,1,5,13,0,4,60,1
248,0,1,-1,0,3,3,0,3,5372,2,9,13,0,4,41,1
108,0,0,-1,0,2,3,0,1,3176,2,8,13,0,4,24,1
452,0,0,-1,0,3,3,0,2,496,0,4,13,0,4,54,1
187,0,0,-1,0,7,3,0,2,0,2,9,14,0,4,35,1
372,1,0,196,2,1,2,0,0,482,0,5,14,0,4,70,1
183,0,0,90,4,1,1,0,1,180,1,1,14,0,4,62,1
309,0,0,91,10,1,2,0,0,4198,1,9,14,0,4,59,1
517,0,0,282,4,1,2,0,1,817,1,10,14,0,4,48,1
233,0,0,-1,0,1,3,0,1,5021,1,0,14,0,4,45,1
589,0,0,-1,0,2,3,0,3,991,1,0,14,0,4,36,1
305,0,0,274,1,2,2,0,1,133,2,7,14,0,4,33,1
366,0,0,-1,0,2,3,0,1,366,1,0,14,0,4,32,1
295,0,1,347,1,3,0,0,2,979,0,5,15,0,4,60,1
348,0,0,-1,0,2,3,0,2,2939,1,4,15,0,4,39,1
396,0,0,-1,0,2,3,0,1,4803,2,0,15,0,4,37,1
233,0,0,-1,0,3,3,0,0,1255,1,5,15,0,4,85,1
326,1,0,272,2,2,2,0,0,8556,1,5,18,0,4,79,1
366,0,0,91,2,1,0,0,1,588,1,5,18,0,4,64,1
453,0,1,67,9,1,2,0,1,994,1,9,18,0,4,42,1
262,0,0,91,1,1,2,0,1,820,1,1,18,0,4,47,1
353,0,0,195,1,1,2,0,1,203,1,5,18,0,4,66,1
639,0,0,94,1,1,2,0,1,86,1,5,25,0,4,61,1
240,0,0,301,3,1,0,0,2,2855,1,0,25,0,4,27,1
423,0,0,-1,0,1,3,0,1,474,1,5,25,0,4,63,1
255,0,0,88,1,1,2,0,2,203,1,4,25,0,4,36,1
696,0,1,202,2,1,2,0,0,7005,1,10,25,0,4,38,1
164,0,0,96,3,4,2,0,3,775,1,5,26,0,4,92,1
1616,1,0,95,2,1,2,0,1,4112,1,5,26,0,4,77,1
143,0,0,-1,0,1,3,0,1,255,2,0,27,0,4,30,1
340,0,0,92,1,1,2,0,0,243,1,5,27,0,4,81,1
245,0,0,92,2,1,2,0,3,942,2,11,27,0,4,42,1
142,0,0,238,3,1,1,0,1,1180,0,0,27,0,4,48,1
342,0,1,92,2,1,2,0,1,992,1,7,27,0,4,52,1
164,0,0,92,4,4,2,0,1,70,0,3,27,0,4,38,1
181,0,1,92,1,1,2,0,3,4629,1,0,27,0,4,61,1
196,0,0,202,2,3,2,0,3,829,2,8,27,0,4,20,1
366,0,0,436,10,1,0,0,1,0,1,0,27,0,4,39,1
701,0,1,-1,0,1,3,0,1,2776,1,9,27,0,4,44,1
399,0,0,-1,0,3,3,0,0,279,1,5,28,0,4,73,1
918,0,0,93,1,1,2,0,2,129,2,8,28,0,4,36,1
417,0,0,-1,0,4,3,0,2,157,1,4,28,0,4,48,1
