 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Class
0.082825525,0.06928696,0.088388029,0.646845587,0.646845587,0.99708301,0.79579481,0.807814914,0.304683714,0.779956216,0.002741626,0.002939494,0.427991243,0.0,0.0,0.127259702,0.127259702,0.127259702,0.187198639,0.312725472,0.0037963,0.061965638,0.148226256,0.0220238,0.847815819,0.689298153,0.689298153,0.217581764,0.0,0.00022983,0.262768958,0.291010022,0.003898272,0.002452317,0.630612252,0.013658706,0.177585634,0.822414366,0.004952208,0.369637181,0.005365848,0.061971762,0.147258879,0.398567568,0.110944528,0.000346951,0.01823608,7150000000.0,0.000310921,0.03016129,0.002496952,0.376303114,0.0009229,0.697069774,0.262010795,0.394837959,0.091790633,0.002533406,0.00266384,0.182771474,0.241969957,0.276605168,0.003880584,0.984023515,0.726423217,0.338184633,0.0,0.0,0.002093961,1.0,3650000000.0,2500000000.0,0.593897286,3060000000.0,0.671406685,0.48355472,0.984023515,0.338184633,0.110933234,0.0,0.366564616,0.0,0.165341929,0.072007426,0,0.0,0.0,0.623729647,0.646841092,0.748252158,0.284685056,0.026791157,0.565158396,1,0.019908352,0
0.481207039,0.546391191,0.529471599,0.602451751,0.602451751,0.998978909,0.797403432,0.809322859,0.30352791,0.781581764,0.000131941,0.0,0.460820479,0.000448045,0.271586193,0.176941553,0.176941553,0.176941553,0.222747471,0.314493881,0.106719906,0.104307467,0.178956089,0.022122174,0.848141327,0.690004031,0.690004031,0.217612044,5980000000.0,0.000462829,0.264138906,0.370142692,0.007521349,0.006801732,0.631653334,0.019318068,0.201408834,0.798591166,0.005548563,0.376980337,0.005365848,0.104336639,0.177965463,0.425467865,0.268365817,0.000517383,0.012231392,0.000534813,0.001283777,0.105,0.014896523,0.392845028,0.001503803,0.797542259,0.815083881,0.841742257,0.03426124,0.00709847,0.000876667,0.207357989,0.338980513,0.277152254,0.001448083,0.986891651,0.737947287,0.343165209,0.000215014,0.936476736,0.002259252,0.04257072,0.000113465,0.000115269,0.593932391,1350000000.0,0.671570012,0.112053448,0.986891651,0.343165209,0.111460587,0.635408159,0.458315454,0.55379266,0.312389554,0.038527727,0,0.803251701,0.000399343,0.623815402,0.602451198,0.841090998,0.28878878,0.027095599,0.566285371,1,0.017093496,0
0.504996831,0.545518971,0.548262755,0.610955765,0.61087649,0.999009645,0.797398037,0.809315438,0.303454433,0.781571518,0.000236361,0.000124113,0.464610017,0.000783078,0.491547728,0.178500695,0.178500695,0.178500695,0.215278434,0.324821391,0.026180861,0.10113183,0.171650222,0.022091248,0.847979573,0.689184729,0.689184729,0.217566493,7610000000.0,0.00044873,0.263985049,0.384272196,0.005119485,0.004469817,0.634514938,0.013521918,0.176860054,0.823139946,0.005503763,0.380622837,0.005365848,0.101161105,0.17064324,0.399126233,0.088455772,0.000766944,0.008255592,0.000490867,0.000214845,0.031129032,0.005343478,0.392799801,0.003181168,0.738182204,0.287878183,0.290530575,0.053280503,0.004989726,0.002695194,0.104653102,0.346135328,0.276810101,0.000693024,0.55982477,0.730657163,0.333018065,0.015234588,0.932177771,0.002235804,0.034359665,0.000135823,0.000140504,0.593898871,701000000.0,0.671564654,0.19726501,0.55982477,0.333018065,0.121375719,0.635415952,0.458186699,0.595844882,0.312832873,0.055723079,0,0.797124724,0.001459342,0.623605564,0.610955481,0.840175453,0.284585574,0.031054443,0.569196339,1,0.020005548,0
0.479452055,0.540067597,0.532362546,0.59667911,0.59667911,0.998972439,0.797401219,0.809324552,0.303537819,0.781585694,4580000000.0,0.0,0.464076562,0.000177018,0.113068124,0.200412962,0.200412962,0.200412962,0.219722038,0.325740963,0.056097524,0.098281899,0.174211042,0.022086855,0.848077767,0.689366825,0.689366825,0.217579972,6520000000.0,0.000451799,0.263961738,0.385427145,0.006165971,0.005844761,0.631096149,0.007763157,0.135895033,0.864104967,0.006716134,0.372236251,0.005365848,0.09828684,0.173244853,0.403520524,0.167916042,0.00063912,0.009907906,0.00045227,0.001006142,0.042903226,0.035303967,0.393331223,0.004181173,0.754854959,0.429498383,0.445850344,0.047663162,0.005813226,0.001889755,0.133653309,0.348201769,0.278047138,0.001267296,0.933438591,0.732247195,0.332697501,0.001374266,0.938912785,0.002302697,0.011468552,9800000000.0,9970000000.0,0.593917249,3090000000.0,0.671578401,0.07973603,0.933438591,0.332697501,0.112004383,0.65511291,0.461553333,0.597881055,0.316666405,0.046663414,0,0.800830472,0.004481084,0.62361902,0.59667566,0.840458553,0.280409003,0.026939504,0.565778674,1,0.02713254,0
0.464632184,0.514664195,0.513464318,0.605622739,0.605629946,0.9989506,0.797164103,0.809070927,0.303169229,0.781351027,0.000211268,3140000000.0,0.464193989,0.000727073,0.0,0.17171632,0.17171632,0.17171632,0.203838518,0.322663932,0.011146906,0.094699129,0.161256308,0.02206846,0.847836288,0.689658306,0.689658306,0.217624737,5460000000.0,0.000421754,0.266036475,0.381347565,0.005966908,0.004208428,0.627429419,0.011691699,0.166278683,0.833721317,0.005204543,0.3794206,0.005365848,0.094663475,0.160274489,0.39754402,0.04047976,0.001361428,0.004643557,4600000000.0,7560000000.0,0.019193548,0.004309446,0.391782185,0.007251206,0.750916153,0.268902173,0.33933596,0.031365664,0.004626076,0.001575986,0.105363266,0.345758602,0.3013048,0.003817537,0.599670915,0.731954601,0.332509622,0.006301966,0.925737861,0.002096931,0.021700649,0.000316091,0.000255237,0.593915597,7780000000.0,0.671542262,0.295707249,0.599670915,0.332509622,0.115557249,0.627265189,0.456866134,0.591995417,0.311242838,0.048153975,0,0.779042232,0.003174006,0.623221718,0.605620432,0.838258364,0.28325805,0.026126707,0.556624154,1,0.021518367,0
0.467167162,0.556476232,0.515445152,0.598178123,0.598178123,0.99896227,0.797397207,0.809329629,0.30355208,0.781513413,8000000000.0,0.0,0.459050687,0.000679068,0.0,0.173106907,0.173106907,0.173106907,0.1987331,0.302079649,0.069059395,0.095757674,0.174211042,0.02210822,0.848253132,0.69049417,0.69049417,0.217212678,6450000000.0,0.000463902,0.264169212,0.355845535,0.004720734,0.00366132,0.633502966,0.028035091,0.22396227,0.77603773,0.004910801,0.396026018,0.005365848,0.095738271,0.173244853,0.418796045,0.148425787,0.000612744,0.010332299,0.00020655,0.000206524,0.076129032,0.023776861,0.392064856,0.014411434,0.71401642,0.468678877,0.542822305,0.005125716,0.004002172,0.000129996,0.20921225,0.334359618,0.276621562,0.002212093,0.895865494,0.725815184,0.348550741,0.0,0.926530465,0.00226897,0.024241957,0.000140473,0.000125404,0.59388862,376000000.0,0.671573445,0.360205619,0.895865494,0.348550741,0.110933234,0.644951705,0.459506831,0.519441018,0.315330266,0.060172177,0,0.801484555,0.000994405,0.623149367,0.5981775,0.841080039,0.295110506,0.030205896,0.5690064,1,0.014970126,0
0.53600156,0.581225469,0.583917769,0.612101645,0.611676444,0.999097576,0.797523374,0.809416211,0.30348948,0.781685343,0.000161197,5620000000.0,0.468516981,0.0,0.19131491,0.186591378,0.186591378,0.186591378,0.233052851,0.3273679,0.034575071,0.117254295,0.187617685,0.022114715,0.848044769,0.689462158,0.689462158,0.217601886,7000000000.0,0.000461506,0.264103939,0.38484967,0.011885142,0.008633952,0.630612252,0.004237682,0.09356955,0.90643045,0.005311078,0.369637181,0.005792995,0.116387383,0.186117186,0.401673046,0.164917541,0.000766944,0.008254738,0.00012649,0.000249644,0.035,0.013380726,0.398046177,0.006802498,0.831252939,0.500397312,0.597419052,0.035399499,0.009642916,0.001981167,0.094545031,0.360950755,0.277175311,0.006141196,0.947200869,0.736802102,0.329832755,0.0,0.941941147,0.002373423,0.034093261,0.000143296,0.000123767,0.593967624,2410000000.0,0.671567959,0.326163193,0.947200869,0.329832755,0.110933234,0.6346742,0.457063391,0.627085644,0.313438041,0.024626117,0,0.824587024,0.002500139,0.623990413,0.612099785,0.841984965,0.277852462,0.026791157,0.565158396,1,0.0407577,0
0.494271925,0.542248147,0.542213181,0.604145347,0.604145347,0.999025821,0.797399006,0.809307236,0.303422287,0.781585834,0.000112052,1120000000.0,0.463626985,0.000551055,0.772446604,0.176098774,0.176098774,0.176098774,0.218587501,0.321956568,0.043165903,0.10829737,0.173231905,0.022181357,0.848157268,0.689129762,0.689171773,0.217588892,9840000000.0,0.000550469,0.263884032,0.381636303,0.00645115,0.005056227,0.634246449,0.010035656,0.155001965,0.844998035,0.005926204,0.378060673,0.005856976,0.10831827,0.171917653,0.401707879,0.197901049,0.001107808,0.005710943,0.000228332,0.000508366,0.053709677,0.020489696,0.396384071,0.004748353,0.757974442,0.283557045,0.353130417,0.027425666,0.005061787,0.001427618,0.101686021,0.344865211,0.27846177,0.003943072,0.620406277,0.732562043,0.33180482,0.016761694,0.931505418,0.002230632,0.03289086,7450000000.0,6290000000.0,0.593919185,1770000000.0,0.671576578,0.156671201,0.620406277,0.33180482,0.122711057,0.651509745,0.460687162,0.585700616,0.316242892,0.044678986,0,0.796078189,0.002816671,0.62365322,0.604141393,0.840053102,0.282057516,0.028092532,0.567939167,1,0.023355362,0
0.35996685,0.421009594,0.406392205,0.597450237,0.597450237,0.998949329,0.797260803,0.809198781,0.303340835,0.781447308,8120000000.0,1220000000.0,0.453199467,0.000229023,0.0,0.160675909,0.160675909,0.160675909,0.153351612,0.293202235,0.117171076,0.089080694,0.121864879,0.022077278,0.847886356,0.688087275,0.688087275,0.217434086,6410000000.0,0.00032795,0.26193207,0.334637309,0.011792163,0.006210955,0.630411227,0.024022652,0.215073918,0.784926082,0.009671352,0.393804953,0.005365848,0.08947677,0.121966669,0.423714167,0.379310345,0.001525773,0.004142312,0.000168909,0.006647346,0.112258065,0.08289294,0.388842405,0.001624889,0.875007927,0.663714546,0.932330258,0.133331496,0.008112588,0.004765012,0.148328329,0.324358534,0.277301497,0.00985081,0.65726856,0.750506776,0.340340719,0.008315026,0.911144088,0.002071854,0.072622489,8830000000.0,6440000000.0,0.593948902,3810000000.0,0.671568538,0.029941415,0.65726856,0.340340719,0.137220445,0.625903953,0.457238561,0.452199248,0.308827423,0.02481766,0,0.728735141,0.001883769,0.623868707,0.59744591,0.828784118,0.292201096,0.026733871,0.564869592,1,0.015757019,0
0.489396968,0.542357174,0.544889983,0.60532726,0.60532726,0.998987691,0.797415053,0.809342649,0.303530085,0.781589904,0.000169292,1050000000.0,0.463024752,0.000605061,0.0,0.180607644,0.180607644,0.180607644,0.216507516,0.322062672,0.018573136,0.09754906,0.172403404,0.022019818,0.847937599,0.689174918,0.689174918,0.217565673,7200000000.0,0.000426595,0.263601184,0.379121493,0.004798737,0.003479782,0.634013575,0.010581895,0.158932189,0.841067811,0.004987191,0.37962526,0.005365848,0.097440031,0.171208808,0.401474767,0.067466267,0.000525499,0.012055487,6820000000.0,5980000000.0,0.023387097,0.011903118,0.393003324,0.02756913,0.72895715,0.255440784,0.345027648,0.069817423,0.003483822,0.002808426,0.131728706,0.344542404,0.276334582,0.003751383,0.787851154,0.729998112,0.333670696,0.009966348,0.932573945,0.002274641,0.014541645,0.000212702,0.000160855,0.593879588,0.000117211,0.671602506,0.601867136,0.787851154,0.333670696,0.117972225,0.6662084,0.463014961,0.584565315,0.319243634,0.059246469,0,0.799750259,0.003100717,0.621031972,0.60532515,0.840420059,0.282453067,0.027890565,0.567727654,1,0.022687421,0
0.515185492,0.582915395,0.564377108,0.607265887,0.607265887,0.999126347,0.797587149,0.8094748,0.30354072,0.781744571,6160000000.0,0.0,0.455407094,0.000866087,0.139892702,0.19063672,0.19063672,0.19063672,0.240049163,0.292211926,0.031943373,0.119859946,0.193869097,0.022060495,0.848007489,0.68934579,0.68934579,0.217587193,0.000116852,0.000493448,0.263611286,0.333808353,0.010621496,0.00071804,0.631449912,0.011637896,0.165946126,0.834053874,0.090171526,0.377991335,0.005365848,0.119856042,0.192790891,0.422465546,0.110944528,0.001572439,0.004021911,1380000000.0,0.02832025,0.032741935,0.156259272,0.478234323,0.000638556,0.867006088,0.082787766,0.98527828,0.019468557,0.000786125,0.000594908,0.17355697,0.322726511,0.278041521,0.025738376,0.998623399,0.742836113,0.336573053,0.0,0.943735964,0.002888113,0.006376016,0.000449689,3260000000.0,0.594051462,2370000000.0,0.671575543,0.001467367,0.998623399,0.336573053,0.110933234,0.646384982,0.4598068,0.468592341,0.315297605,0.027509079,0,0.820533322,0.002962673,0.621553232,0.60726142,0.842625634,0.283219516,0.026791157,0.565158396,1,0.021569306,0
0.540389022,0.601286524,0.582418759,0.603986797,0.60395797,0.999078049,0.797563769,0.809444073,0.303600903,0.781711449,5690000000.0,0.0,0.465715508,0.000545055,0.20832068,0.214571657,0.214571657,0.214571657,0.252150893,0.3273679,0.057625119,0.12669978,0.207802968,0.022090869,0.848030699,0.689405575,0.689405662,0.217593886,7090000000.0,0.000479374,0.263963292,0.382940278,0.012650819,0.010456813,0.630630745,0.004720999,0.100643952,0.899356048,0.009301582,0.370031963,0.005365848,0.126500236,0.206839605,0.40561987,0.182908546,0.000533615,0.011864211,0.000168717,0.002193843,0.039677419,0.087901532,0.426335904,0.005134181,0.849552121,0.602092414,0.691010887,0.066525981,0.010669648,0.003426659,0.102768024,0.353142818,0.277132986,0.005468442,0.960162723,0.738124639,0.330293295,0.000375064,0.948282635,0.002817283,0.011530207,0.000150557,0.000135379,0.593973506,4100000000.0,0.671557727,0.04138775,0.960162723,0.330293295,0.111303274,0.61231861,0.45162696,0.605813532,0.310232938,0.023151751,0,0.83560914,0.002027964,0.624359441,0.603985597,0.842829877,0.278202934,0.026795724,0.565180082,1,0.037719768,0
0.498513138,0.554132141,0.543819262,0.604001211,0.604001211,0.999018773,0.797440369,0.809350852,0.303509299,0.781603378,0.000116908,222000000.0,0.460109207,0.000331033,0.22826197,0.173949686,0.173949686,0.173949686,0.22114021,0.313609677,0.038310873,0.105610292,0.178278226,0.022249879,0.84834762,0.689821272,0.689821272,0.217639576,8160000000.0,0.000463652,0.264896535,0.370235833,0.007189993,0.00433382,0.631707442,0.013388778,0.176164707,0.823835293,0.005126095,0.381450424,0.005365848,0.105574283,0.177294322,0.410788521,0.145427286,0.000706076,0.00896519,81800000.0,0.000200472,0.045483871,0.017176094,0.395264693,0.011005636,0.778821588,0.417118394,0.611929855,0.051352228,0.004758319,0.001725621,0.157780336,0.337369423,0.27800197,0.006633298,0.854467994,0.734792911,0.33642228,0.004450961,0.934402914,0.002302112,0.022688546,0.000179975,0.000124486,0.593936925,420000000.0,0.671581706,0.341835057,0.854467994,0.33642228,0.117242047,0.657814666,0.46143801,0.545964864,0.317980361,0.040242955,0,0.805532483,0.001211812,0.623501733,0.603997152,0.841132778,0.284488677,0.027127401,0.566374677,1,0.020102115,0
0.500073124,0.554186655,0.558755822,0.609218928,0.609218928,0.998957302,0.797517287,0.809454619,0.303772267,0.781718466,0.000262148,0.0,0.470848746,0.000266027,0.0,0.17706797,0.17706797,0.17706797,0.220194762,0.323512768,0.008469834,0.095024835,0.174135723,0.02201465,0.847918436,0.689216381,0.689216381,0.217572038,6710000000.0,0.000441343,0.263330769,0.380350956,0.007448963,0.007441169,0.630917385,0.00273393,0.0679324,0.9320676,0.005472534,0.372202701,0.005365848,0.095046167,0.17313174,0.395584005,0.052473763,0.000491007,0.012864993,0.015143684,870000000.0,0.016129032,0.00259683,0.391895253,0.003720351,0.762875205,0.234524826,0.22536512,0.117012367,0.007564503,0.010833751,0.056960926,0.362697491,0.27698242,5890000000.0,0.772428168,0.732579292,0.32813347,0.004024249,0.936938579,0.002362158,0.016306276,0.000171529,0.000185134,0.593939519,0.000243812,0.671627412,0.299784463,0.772428168,0.32813347,0.112067162,0.677149729,0.471687899,0.614690974,0.318721736,0.038889649,0,0.808569483,0.000295526,0.624031169,0.609214729,0.840801757,0.276761865,0.026906565,0.565654505,1,0.05675877,0
0.468873397,0.543447449,0.513999679,0.595605298,0.595605298,0.99894644,0.797381021,0.809308017,0.303556914,0.781426957,5460000000.0,340000000.0,0.462128952,0.000671067,0.0,0.171589904,0.171589904,0.171589904,0.205445779,0.318844168,0.014655837,0.094210569,0.169993221,0.022000206,0.847816007,0.689702827,0.689702827,0.217613842,6430000000.0,0.000460259,0.264619903,0.378404307,0.002517933,0.001805394,0.635274517,0.009530453,0.151132207,0.848867793,0.00521664,0.380120693,0.005731452,0.09424007,0.168999321,0.396474921,0.064467766,0.001619105,0.003904926,0.000129356,9460000000.0,0.023548387,0.024420193,0.390787183,0.032500193,0.693150674,0.115488574,0.165654508,0.005222633,0.001758076,0.000236838,0.116793211,0.342292271,0.276843123,0.002319443,0.732658557,0.727081829,0.33246946,0.021392616,0.922632247,0.002231475,0.014990332,9720000000.0,7040000000.0,0.593820999,881000000.0,0.671572209,0.344219107,0.732658557,0.33246946,0.11795184,0.642860907,0.459262922,0.57260765,0.314553251,0.107383167,0,0.796078169,0.009492173,0.628867604,0.595606658,0.840052754,0.281690784,0.117034285,0.570138918,1,0.024041986,0
0.478038317,0.542847798,0.527437229,0.598639358,0.598639358,0.998976829,0.797397622,0.809319474,0.303522351,0.781578536,729000000.0,1020000000.0,0.466804224,0.000288029,0.232918312,0.183093843,0.183093843,0.183093843,0.218587501,0.325528754,0.065671461,0.100154711,0.173985087,0.022058583,0.847961421,0.689235078,0.689235078,0.217574898,5340000000.0,0.000441218,0.263827307,0.383834432,0.0172455,0.011533562,0.632022507,0.007888089,0.1370741,0.8629259,0.00820648,0.376714167,0.007811129,0.10002117,0.172996003,0.411024312,0.235382309,0.000661439,0.009567196,0.000112351,0.002293701,0.059516129,0.090783309,0.396858958,0.00519299,0.89013981,0.545795393,0.78436309,0.057009879,0.011585014,0.003508713,0.085930258,0.350358247,0.277231731,0.014961822,0.590371221,0.742654138,0.330403053,0.007123345,0.932965423,0.002270018,0.022578373,0.000115734,8200000000.0,0.593972444,2450000000.0,0.671576433,0.058182765,0.590371221,0.330403053,0.12070657,0.655400892,0.461587732,0.607753709,0.316731829,0.017010992,0,0.801242756,0.003416197,0.624090503,0.598637951,0.840497196,0.280499606,0.027275866,0.566742843,1,0.02686936,0
0.430214986,0.521860009,0.486000321,0.592729789,0.592736995,0.998905537,0.797315586,0.809266223,0.303528152,0.781458395,4950000000.0,0.0,0.464678795,0.000562056,0.0,0.174371076,0.174371076,0.174371076,0.199394913,0.325245809,0.031928248,0.086963602,0.162536718,0.021916703,0.847421668,0.688566623,0.688566623,0.217319397,6360000000.0,0.000412072,0.263722405,0.389553295,0.008036168,0.005039383,0.627081821,0.011094393,0.162408925,0.837591075,0.010754691,0.377100002,0.005653456,0.086985197,0.16152628,0.406388871,0.12143928,0.000493036,0.012824005,0.000132223,0.002335309,0.036129032,0.050364996,0.382691481,0.002794737,0.79000649,0.449992661,0.566487033,0.024083008,0.006206016,0.000971988,0.131287738,0.348282002,0.277444573,0.005080023,0.768339278,0.735522059,0.333839123,0.006974634,0.930311861,0.002138142,0.015045658,0.000181464,0.000147526,0.593948506,2140000000.0,0.671569368,0.027226249,0.768339278,0.333839123,0.119165249,0.638667898,0.458604105,0.604607948,0.313687914,0.036130238,0,0.78785469,0.009221497,0.623778568,0.592726389,0.83921165,0.282824954,0.026455484,0.562812764,1,0.022118617,0
0.600789743,0.635902747,0.645216553,0.613161043,0.613161043,0.999208617,0.797671536,0.809553178,0.303516067,0.781829765,7390000000.0,5160000000.0,0.478397625,0.000241024,0.103350542,0.190426025,0.190426025,0.190426025,0.246856386,0.338155196,0.027421087,0.126862633,0.20305792,0.022778049,0.84872509,0.690813409,0.690813409,0.217755892,0.000149467,0.00068899,0.266441321,0.399482136,0.014388099,0.011746915,0.630693415,0.004934388,0.103606736,0.896393264,0.005186607,0.372737277,0.005365848,0.126093116,0.197051504,0.397775792,0.152923538,0.00170635,0.003706819,0.000180946,0.000152813,0.034032258,0.007581922,0.398193166,0.008048446,0.828093045,0.428794628,0.485698058,0.302507982,0.012292675,0.025034693,0.063783052,0.370352456,0.277107248,0.005763021,0.574718936,0.736853437,0.328772511,0.009774003,0.9466557,0.002986363,0.010321855,0.000166846,0.000151847,0.593986431,0.000289841,0.671645128,0.483353577,0.574718936,0.328772511,0.117843945,0.741270646,0.483168967,0.665414141,0.328700029,0.020378059,0,0.841677073,0.00132963,0.617931214,0.613157793,0.84330575,0.278357582,0.026795467,0.565178864,1,0.036563448,0
0.484132014,0.556203663,0.538519193,0.58358437,0.58358437,0.997241194,0.805639809,0.817080408,0.32155309,0.789747118,0.001568262,0.0,0.469726479,0.000315032,0.0,0.182293203,0.182293203,0.182293203,0.221234755,0.320117422,0.000181496,0.09372201,0.175491451,0.022207843,0.848057227,0.689322505,0.689322505,0.217581804,645000000.0,0.000452772,0.263817983,0.378087627,0.007857698,0.003514093,0.63106978,0.002421142,0.061764973,0.938235027,0.00763226,0.372277631,0.005365848,0.093686388,0.174489103,0.39493156,0.00149925,7300000000.0,0.086589786,268000000.0,605000000.0,0.009032258,0.007141283,0.351009701,0.14877217,0.757606702,0.051555854,0.103869824,0.003233061,0.003987731,0.000660289,0.025561618,0.350274924,0.278020197,0.010344144,0.374495392,0.732285886,0.327032317,0.037753765,0.937782361,0.002889056,0.003531743,0.004313907,0.002296271,0.594614767,0.000327356,0.671566186,0.089741384,0.374495392,0.327032317,0.115877562,0.642850683,0.45924341,0.584570189,0.314556929,0.036927361,0,0.809593746,0.010128763,0.623201997,0.583579931,0.840842054,0.276534915,0.026923377,0.565718741,1,0.06245532,0
