age,job,balance,contact,day,month,duration,pdays,deposit
29,1,455,1,21,0,403,-1,1
25,8,722,1,21,0,623,-1,1
52,9,371,0,21,0,224,182,1
62,4,997,0,22,0,554,304,1
40,9,206,0,23,0,499,185,1
76,5,820,1,23,0,263,-1,1
31,0,410,0,23,0,342,-1,1
42,6,1216,0,23,0,296,521,1
43,9,11115,0,23,0,291,182,1
73,5,796,0,23,0,888,182,1
41,4,5037,0,23,0,252,185,1
77,4,1780,0,23,0,361,182,1
46,0,429,0,26,0,465,369,1
35,9,2779,0,26,0,182,186,1
26,4,222,0,26,0,192,334,1
45,1,0,0,26,0,1472,192,1
29,4,1445,0,26,0,328,143,1
30,9,655,0,26,0,212,202,1
26,10,77,0,26,0,175,-1,1
63,1,115,1,27,0,325,180,1
37,10,2722,1,27,0,426,179,1
26,4,1438,0,27,0,321,449,1
54,0,140,1,27,0,473,182,1
30,0,915,2,27,0,370,-1,1
61,5,1058,0,27,0,159,-1,1
69,5,0,0,28,0,184,126,1
76,6,4984,1,28,0,403,182,1
30,4,697,0,28,0,545,181,1
64,5,4787,0,28,0,392,182,1
55,3,962,0,28,0,623,181,1
55,9,1320,0,28,0,387,-1,1
29,4,2955,0,29,0,226,-1,1
41,10,0,0,29,0,882,181,1
63,5,12067,1,29,0,660,191,1
45,0,3006,0,29,0,388,-1,1
32,9,388,0,29,0,250,-1,1
41,6,0,1,29,0,395,426,1
37,4,565,0,29,0,449,398,1
19,8,329,0,30,0,169,190,1
61,5,4243,0,30,0,315,182,1
40,10,72,0,30,0,463,-1,1
30,4,4328,0,30,0,262,189,1
54,9,395,0,30,0,183,183,1
49,0,0,0,30,0,551,-1,1
45,0,205,0,4,8,552,90,1
48,1,1730,0,4,8,361,89,1
60,1,5,0,4,8,494,95,1
34,10,1965,1,4,8,714,-1,1
29,3,19,0,4,8,268,88,1
77,5,7802,1,4,8,421,92,1
64,4,2352,0,4,8,153,182,1
80,5,155,1,4,8,209,53,1
26,9,401,0,5,8,188,-1,1
33,0,79,0,5,8,389,195,1
41,9,1646,0,5,8,258,90,1
28,4,437,0,5,8,338,-1,1
74,5,935,0,5,8,226,99,1
29,8,2929,0,5,8,232,89,1
72,5,2304,1,5,8,510,-1,1
18,8,348,0,5,8,443,-1,1
46,1,640,0,6,8,246,55,1
37,9,88,0,6,8,195,90,1
37,4,2283,0,6,8,243,98,1
32,9,473,0,7,8,292,-1,1
51,9,0,0,7,8,662,66,1
77,11,397,1,7,8,300,-1,1
35,4,62,0,7,8,226,88,1
53,4,3634,0,7,8,211,88,1
46,4,273,0,10,8,583,53,1
78,5,3417,0,12,8,309,181,1
34,9,133,0,12,8,171,181,1
54,4,1624,0,12,8,166,182,1
33,7,386,0,12,8,317,181,1
23,8,2530,0,12,8,411,-1,1
34,9,2838,0,13,8,620,-1,1
32,10,1026,0,13,8,289,-1,1
54,11,2206,0,13,8,260,91,1
40,0,260,0,13,8,306,181,1
63,5,0,0,13,8,263,181,1
37,4,2987,0,13,8,216,87,1
48,1,1230,0,13,8,328,182,1
28,9,2335,0,13,8,624,-1,1
35,4,8000,0,13,8,331,90,1
29,4,-27,0,13,8,270,-1,1
68,5,1146,0,13,8,356,71,1
53,1,1004,0,13,8,393,84,1
37,9,197,0,13,8,234,87,1
58,0,169,0,13,8,336,87,1
37,4,393,0,14,8,567,275,1
37,0,29,0,14,8,404,183,1
34,0,920,0,14,8,526,179,1
50,0,3608,0,14,8,196,182,1
56,4,870,0,14,8,220,179,1
57,5,9367,0,14,8,700,92,1
29,10,1374,0,14,8,1205,178,1
75,5,6027,0,14,8,809,179,1
24,4,1,0,14,8,396,-1,1
46,4,349,0,14,8,466,88,1
27,8,39,0,17,8,379,258,1
52,4,583,0,17,8,376,181,1
38,4,1276,0,17,8,272,182,1
33,4,2364,0,17,8,508,-1,1
53,0,53,0,18,8,387,-1,1
64,5,1612,0,18,8,336,89,1
84,5,639,1,18,8,353,-1,1
62,5,3114,0,18,8,243,186,1
41,0,1,1,18,8,327,361,1
29,0,1070,2,19,8,30,357,1
53,9,195,0,19,8,472,90,1
30,9,3144,0,19,8,212,-1,1
37,4,3236,0,20,8,291,202,1
78,5,3208,1,20,8,351,-1,1
47,1,1568,0,21,8,226,91,1
61,9,1191,0,21,8,214,-1,1
46,6,706,0,21,8,588,386,1
31,10,2616,0,21,8,374,185,1
21,8,215,0,24,8,382,89,1
71,5,3230,0,24,8,341,133,1
52,0,726,0,24,8,699,378,1
25,8,3713,0,24,8,323,353,1
60,9,0,0,25,8,641,-1,1
30,0,265,0,25,8,681,181,1
29,10,70,0,25,8,393,-1,1
52,4,388,0,25,8,272,-1,1
59,4,1727,1,25,8,500,358,1
38,9,205,0,26,8,332,-1,1
33,7,2881,0,26,8,289,328,1
31,9,846,0,26,8,405,205,1
40,9,2266,0,26,8,175,89,1
28,9,742,0,26,8,236,-1,1
66,4,2149,0,26,8,135,90,1
32,0,344,0,26,8,530,-1,1
67,5,1430,1,26,8,283,135,1
39,10,265,2,27,8,93,555,1
46,3,38,0,27,8,181,183,1
54,5,3538,0,27,8,820,-1,1
47,7,973,0,27,8,489,479,1
45,9,1831,0,27,8,275,-1,1
63,1,641,0,27,8,417,-1,1
60,10,1047,0,27,8,173,279,1
29,4,8103,0,28,8,473,-1,1
33,7,523,2,28,8,86,-1,1
48,3,0,0,28,8,270,-1,1
26,9,515,0,31,8,775,-1,1
55,0,8304,0,1,6,201,-1,1
36,9,1368,0,1,6,516,292,1
33,0,272,0,1,6,326,237,1
28,1,-46,0,1,6,154,91,1
28,7,168,0,1,6,347,140,1
31,4,515,0,1,6,296,-1,1
28,4,223,0,1,6,303,278,1
49,0,228,0,2,6,407,92,1
27,1,644,0,2,6,657,182,1
28,0,330,0,2,6,226,182,1
65,0,952,0,2,6,310,-1,1
30,9,1165,0,4,6,204,183,1
38,0,0,0,8,6,187,181,1
36,9,2823,0,8,6,215,371,1
63,5,1490,0,8,6,506,-1,1
63,5,48,0,9,6,251,-1,1
28,4,187,0,9,6,206,92,1
80,5,8304,1,9,6,712,64,1
39,1,276,0,9,6,334,-1,1
31,4,147,0,9,6,163,92,1
39,7,323,0,9,6,874,188,1
30,1,799,2,13,6,674,-1,1
67,5,2540,1,14,6,278,116,1
29,1,322,2,14,6,434,96,1
36,4,495,0,14,6,187,94,1
24,8,358,0,14,6,245,384,1
30,9,2371,0,14,6,661,384,1
21,8,53,0,14,6,270,-1,1
27,0,861,0,14,6,212,-1,1
56,0,602,0,14,6,458,130,1
66,0,4041,0,14,6,713,-1,1
71,5,275,0,14,6,293,425,1
26,7,12,0,14,6,563,181,1
62,5,1742,0,14,6,167,98,1
32,6,46,0,14,6,485,-1,1
68,5,2027,0,15,6,619,92,1
37,0,3221,0,15,6,379,376,1
27,4,1720,0,15,6,910,224,1
45,9,2033,0,15,6,243,285,1
64,5,3189,1,15,6,208,-1,1
38,8,2946,0,16,6,605,-1,1
66,3,1230,0,16,6,288,181,1
30,4,572,0,17,6,339,183,1
39,9,1435,0,17,6,383,296,1
24,9,403,2,17,6,247,-1,1
49,9,1071,0,17,6,169,-1,1
34,4,3301,0,17,6,485,227,1
46,1,1723,0,17,6,176,52,1
32,9,705,0,17,6,544,-1,1
52,1,955,0,17,6,301,134,1
25,1,303,0,18,6,252,92,1
57,4,3287,0,22,6,867,84,1
64,5,109,0,23,6,706,225,1
33,4,224,0,23,6,342,107,1
36,4,538,0,23,6,339,183,1
59,4,5397,0,23,6,671,-1,1
25,8,1957,0,24,6,1207,385,1
43,7,774,0,24,6,482,91,1
37,6,1188,0,24,6,310,-1,1
49,4,1167,0,25,6,213,150,1
42,9,2611,0,25,6,300,389,1
27,1,3145,0,25,6,374,179,1
29,9,825,0,25,6,472,-1,1
37,9,122,0,25,6,266,318,1
47,4,334,0,28,6,614,94,1
38,4,623,0,28,6,297,144,1
48,4,86,0,28,6,281,186,1
55,3,976,0,28,6,345,94,1
39,9,393,0,28,6,325,94,1
49,0,293,0,28,6,452,-1,1
68,5,476,1,28,6,363,-1,1
45,4,2724,0,28,6,359,182,1
67,5,2391,0,28,6,737,186,1
60,5,11,0,29,6,265,586,1
31,1,54,0,29,6,401,-1,1
58,1,3109,0,29,6,295,287,1
41,0,3126,0,29,6,222,91,1
23,7,488,0,29,6,205,91,1
35,10,978,0,29,6,660,182,1
33,4,718,0,29,6,271,84,1
32,9,3255,0,29,6,167,-1,1
48,0,1544,1,30,6,263,450,1
43,4,0,0,30,6,275,296,1
32,9,4071,0,30,6,319,-1,1
74,5,29080,0,30,6,301,93,1
32,4,12569,0,1,5,561,295,1
63,5,2896,0,1,5,304,119,1
28,8,196,0,2,5,423,-1,1
31,7,1027,0,2,5,217,-1,1
26,1,463,0,2,5,248,-1,1
31,8,3511,0,2,5,667,-1,1
39,4,224,0,2,5,194,88,1
28,7,198,0,5,5,128,-1,1
30,9,0,0,5,5,140,424,1
24,0,674,0,6,5,267,-1,1
32,4,623,0,6,5,335,194,1
46,4,558,0,6,5,319,-1,1
60,9,259,0,6,5,396,386,1
37,9,432,0,6,5,386,776,1
48,4,159,1,7,5,229,251,1
52,7,657,1,7,5,398,460,1
29,4,1808,0,7,5,273,433,1
71,5,392,1,7,5,276,-1,1
47,4,6651,0,8,5,229,412,1
70,5,2795,0,8,5,480,181,1
28,4,1414,0,8,5,294,521,1
31,6,2666,1,8,5,411,148,1
80,5,668,1,8,5,250,371,1
29,4,502,0,8,5,968,87,1
23,8,1809,0,8,5,414,-1,1
34,7,267,0,8,5,449,-1,1
69,5,2473,0,8,5,967,-1,1
19,8,372,1,8,5,444,-1,1
35,1,484,0,8,5,344,87,1
38,0,1767,0,9,5,483,239,1
32,9,491,0,9,5,474,-1,1
50,11,558,0,9,5,464,683,1
27,9,337,2,9,5,23,-1,1
53,0,654,2,10,5,67,-1,1
35,6,2427,0,12,5,210,158,1
43,0,386,0,12,5,220,529,1
30,6,251,0,12,5,537,-1,1
57,5,1044,1,12,5,567,182,1
31,4,2907,0,12,5,248,194,1
65,5,828,0,13,5,305,-1,1
25,1,1857,0,13,5,195,91,1
33,4,1962,0,13,5,363,181,1
79,5,2787,1,13,5,617,377,1
24,8,1123,0,13,5,475,412,1
27,9,643,0,13,5,317,-1,1
36,4,62,0,13,5,311,91,1
26,1,2007,0,13,5,272,182,1
51,4,3463,0,13,5,371,166,1
70,5,482,1,14,5,413,181,1
23,8,1298,0,14,5,603,-1,1
41,9,5329,0,14,5,397,-1,1
53,9,6181,0,14,5,817,209,1
86,5,1255,1,14,5,247,180,1
27,8,132,0,14,5,276,-1,1
34,9,2733,0,14,5,604,-1,1
68,5,4189,1,14,5,897,-1,1
35,4,724,0,14,5,287,415,1
28,8,205,0,14,5,87,184,1
66,5,154,0,15,5,268,181,1
30,4,232,0,15,5,219,91,1
60,5,979,0,15,5,346,181,1
46,0,5021,0,15,5,957,182,1
68,5,2469,1,15,5,552,-1,1
63,1,180,0,15,5,390,182,1
29,8,658,0,15,5,198,244,1
35,7,2918,0,16,5,815,407,1
64,5,588,0,16,5,574,179,1
22,8,423,0,16,5,316,179,1
19,8,302,0,16,5,205,-1,1
31,4,414,0,16,5,241,-1,1
48,10,817,0,16,5,806,183,1
33,9,183,0,16,5,457,182,1
34,9,806,0,19,5,253,458,1
46,9,9299,0,19,5,1148,276,1
60,0,478,0,19,5,173,311,1
36,4,1057,0,19,5,230,164,1
32,2,762,0,19,5,187,-1,1
45,4,31472,0,19,5,568,-1,1
44,4,1090,0,19,5,204,532,1
57,5,3738,0,20,5,178,92,1
29,0,1277,0,20,5,165,481,1
31,10,756,0,20,5,355,-1,1
54,1,1636,1,20,5,1008,-1,1
49,4,300,0,21,5,316,-1,1
35,0,321,0,21,5,143,412,1
24,0,1295,0,22,5,355,92,1
43,4,839,0,22,5,942,-1,1
34,10,1974,0,22,5,355,342,1
27,0,2855,0,22,5,138,178,1
54,4,5475,0,22,5,321,-1,1
38,4,536,0,22,5,248,-1,1
34,9,1279,0,22,5,174,160,1
93,5,775,0,22,5,860,177,1
36,4,203,0,23,5,608,179,1
33,0,146,0,23,5,351,-1,1
35,4,4124,0,23,5,350,445,1
41,0,14968,0,23,5,1360,-1,1
36,9,1451,0,23,5,192,93,1
30,8,3026,0,23,5,251,535,1
41,9,431,0,23,5,196,88,1
29,4,985,0,23,5,396,-1,1
82,5,243,0,26,5,275,180,1
37,9,1707,0,26,5,546,784,1
46,0,5511,0,26,5,414,389,1
44,6,8,0,26,5,423,-1,1
61,6,10861,0,26,5,336,259,1
33,4,373,0,27,5,267,180,1
23,4,1807,0,27,5,606,-1,1
45,9,2776,0,27,5,287,181,1
61,5,1058,0,27,5,218,91,1
40,0,0,0,28,5,496,182,1
82,3,1381,0,28,5,844,181,1
27,9,204,0,28,5,471,-1,1
26,9,267,0,28,5,817,-1,1
27,8,311,0,28,5,462,148,1
53,1,306,0,28,5,388,181,1
54,4,752,1,29,5,211,491,1
64,5,1574,1,29,5,301,-1,1
57,9,1181,0,29,5,169,182,1
31,4,1761,1,29,5,332,440,1
61,0,4629,0,29,5,349,183,1
35,10,154,0,29,5,200,181,1
77,5,4112,1,29,5,426,184,1
36,7,11650,1,29,5,268,-1,1
32,4,6138,0,29,5,519,90,1
61,4,264,1,29,5,270,178,1
69,5,2144,0,29,5,417,184,1
69,9,482,0,29,5,478,267,1
34,0,0,0,30,5,292,183,1
45,4,4831,0,30,5,852,182,1
64,5,12067,1,30,5,367,92,1
35,9,1227,0,30,5,1005,134,1
22,8,1232,0,30,5,283,430,1
34,4,275,0,2,1,196,455,1
34,4,369,0,2,1,868,342,1
55,9,240,0,2,1,108,277,1
53,0,2398,0,2,1,317,180,1
63,4,2785,0,2,1,341,392,1
37,4,62,0,2,1,428,272,1
29,8,1377,0,3,1,248,446,1
29,8,163,0,3,1,249,-1,1
38,4,1199,0,3,1,482,-1,1
62,5,569,0,3,1,187,180,1
34,9,0,0,3,1,261,470,1
56,7,1989,0,3,1,279,181,1
48,3,46,0,3,1,113,180,1
42,4,372,0,3,1,654,-1,1
68,5,2812,0,3,1,392,181,1
43,1,2952,0,3,1,417,95,1
62,5,569,0,4,1,288,1,1
68,5,2812,0,4,1,651,1,1
38,4,1199,0,4,1,178,1,1
63,2,3904,1,4,1,250,187,1
48,0,156,0,4,1,291,-1,1
45,0,205,0,4,1,180,92,1
59,10,1625,0,4,1,198,180,1
35,10,415,0,4,1,462,92,1
32,4,1812,0,4,1,296,182,1
93,5,775,0,4,1,476,13,1
33,9,180,0,4,1,561,435,1
48,3,46,0,4,1,118,1,1
38,7,4017,0,4,1,470,96,1
29,4,437,0,5,1,504,92,1
38,9,318,0,5,1,274,182,1
41,9,1646,0,5,1,172,92,1
57,9,470,0,5,1,480,-1,1
53,4,3591,0,5,1,306,181,1
56,4,2037,0,5,1,318,91,1
33,9,2979,0,5,1,326,437,1
41,4,1092,0,5,1,736,-1,1
34,0,661,0,5,1,245,183,1
29,3,2196,0,5,1,215,-1,1
34,4,417,0,5,1,270,174,1
21,2,2077,0,5,1,323,-1,1
37,4,2283,0,6,1,303,92,1
33,8,1536,0,6,1,258,178,1
45,4,446,0,6,1,304,-1,1
61,1,5,0,6,1,562,94,1
22,8,216,0,6,1,178,179,1
37,4,565,0,6,1,174,93,1
45,0,476,0,6,1,356,364,1
35,0,-32,0,6,1,366,178,1
28,1,1348,0,6,1,221,-1,1
31,1,228,0,6,1,744,88,1
62,4,1859,1,6,1,245,-1,1
47,4,2306,1,6,1,239,-1,1
57,0,2038,0,9,1,628,182,1
60,9,824,0,9,1,265,181,1
25,8,348,0,10,1,245,-1,1
40,1,1515,0,10,1,503,-1,1
33,4,1514,0,10,1,447,728,1
53,10,94,0,10,1,493,181,1
30,9,2325,0,10,1,263,127,1
36,8,417,0,10,1,304,181,1
56,9,3450,0,10,1,507,181,1
38,2,2543,0,10,1,223,414,1
29,0,464,0,10,1,317,518,1
61,5,1853,1,10,1,520,181,1
62,1,272,0,11,1,146,286,1
24,8,1925,0,11,1,1363,-1,1
65,2,2331,1,11,1,425,183,1
70,5,324,0,11,1,632,308,1
60,9,116,0,11,1,329,181,1
30,8,1779,0,11,1,233,433,1
51,4,346,0,11,1,237,180,1
36,6,353,0,11,1,361,181,1
42,4,27696,0,11,1,370,91,1
58,4,2155,0,11,1,248,182,1
43,1,413,0,12,1,235,182,1
77,5,2590,1,12,1,345,178,1
34,1,320,0,12,1,352,828,1
35,1,1454,0,12,1,323,182,1
39,1,1382,0,12,1,357,182,1
35,6,2427,0,12,1,175,31,1
41,0,2498,0,12,1,411,-1,1
25,8,1003,0,12,1,361,-1,1
51,1,2007,0,12,1,1226,-1,1
48,10,926,0,12,1,504,178,1
26,10,632,0,12,1,312,181,1
55,11,2206,0,12,1,265,91,1
49,7,1830,0,13,1,261,179,1
29,6,814,2,13,1,461,-1,1
67,3,5275,0,13,1,222,-1,1
42,0,2129,0,13,1,633,182,1
35,4,2717,0,13,1,394,-1,1
37,9,341,0,13,1,287,182,1
35,4,2885,0,13,1,199,43,1
61,5,523,0,13,1,211,183,1
60,7,4256,0,16,1,239,761,1
33,9,484,0,16,1,205,182,1
27,1,535,0,16,1,265,95,1
24,8,431,0,19,1,418,185,1
57,5,1269,0,31,1,1120,-1,1
63,0,0,0,31,1,253,-1,1
61,3,211,0,31,1,443,186,1
52,6,4012,0,31,1,634,92,1
34,0,625,2,31,1,34,-1,1
28,4,1584,0,1,11,222,-1,1
60,4,315,0,1,11,840,183,1
32,0,200,0,1,11,729,29,1
34,4,589,0,1,11,300,44,1
31,7,-205,0,1,11,481,579,1
28,1,-46,0,1,11,199,92,1
55,0,8304,0,1,11,193,92,1
65,5,308,0,1,11,400,-1,1
37,4,1113,0,1,11,265,183,1
35,4,992,0,1,11,238,-1,1
33,0,272,0,1,11,293,92,1
75,5,1413,0,1,11,532,188,1
48,11,1819,0,2,11,1440,458,1
33,2,1623,0,2,11,291,-1,1
38,4,630,0,2,11,362,388,1
25,8,2975,0,2,11,799,-1,1
41,10,7968,0,2,11,404,184,1
25,8,154,0,2,11,382,183,1
27,8,5169,0,3,11,431,466,1
49,0,228,0,3,11,252,93,1
43,9,4945,0,3,11,219,185,1
52,4,1708,2,6,11,310,75,1
48,4,0,0,6,11,194,125,1
29,10,1584,0,6,11,245,-1,1
43,0,1707,0,6,11,369,504,1
65,0,952,0,6,11,255,96,1
72,5,1978,0,6,11,312,-1,1
26,9,1105,0,6,11,415,297,1
37,7,52,0,6,11,908,185,1
37,4,6771,0,7,11,337,186,1
28,4,890,0,7,11,201,-1,1
61,5,56,0,7,11,288,-1,1
32,1,1644,0,7,11,492,102,1
51,4,151,0,8,11,638,427,1
38,0,0,0,8,11,210,92,1
34,4,2240,0,8,11,220,184,1
60,10,957,0,8,11,246,184,1
24,8,689,0,8,11,630,-1,1
36,4,2161,0,8,11,708,183,1
46,8,1527,0,8,11,358,184,1
80,5,8304,1,8,11,606,91,1
37,4,698,0,8,11,1081,-1,1
39,4,494,0,9,11,216,183,1
62,5,2801,0,9,11,261,183,1
84,5,4761,1,9,11,1405,92,1
24,8,834,0,9,11,679,-1,1
24,8,139,0,9,11,430,-1,1
28,4,12,0,9,11,202,-1,1
31,4,877,0,9,11,209,92,1
33,10,2066,0,9,11,305,749,1
33,0,555,0,9,11,204,365,1
64,5,48,0,9,11,167,92,1
48,9,235,0,9,11,386,191,1
28,0,1595,0,9,11,268,254,1
28,8,5741,0,10,11,1042,200,1
69,5,426,1,10,11,211,185,1
28,4,187,0,10,11,255,93,1
24,0,166,0,10,11,256,-1,1
52,10,1416,0,13,11,218,187,1
37,7,1189,0,13,11,323,199,1
25,8,486,0,13,11,273,199,1
58,4,0,0,14,11,358,-1,1
62,5,2557,0,14,11,211,216,1
41,0,3138,0,14,11,409,398,1
28,4,1720,0,14,11,230,91,1
75,5,1765,1,14,11,808,187,1
21,8,1506,0,14,11,340,-1,1
40,2,3585,0,15,11,506,-1,1
35,1,262,0,15,11,331,75,1
49,4,1093,0,15,11,316,246,1
39,4,76,0,15,11,200,183,1
63,0,4680,0,15,11,953,-1,1
38,4,1477,0,15,11,385,769,1
72,5,3561,1,15,11,511,184,1
31,4,3340,0,15,11,213,469,1
49,9,1071,0,16,11,225,91,1
29,4,247,0,16,11,143,587,1
39,0,112,0,16,11,574,-1,1
78,5,527,0,16,11,193,-1,1
61,3,2580,0,16,11,270,202,1
60,5,975,0,16,11,303,792,1
58,4,2986,0,16,11,414,91,1
67,5,2048,0,16,11,452,195,1
20,8,2785,0,16,11,327,-1,1
28,0,127,0,16,11,1334,-1,1
41,4,0,0,17,11,294,63,1
31,8,4951,0,17,11,285,81,1
37,4,488,0,17,11,328,854,1
81,5,1154,1,17,11,231,-1,1
46,4,624,0,17,11,336,183,1
46,7,4343,2,20,11,185,-1,1
44,4,2367,0,22,11,263,184,1
23,9,283,0,22,11,175,184,1
40,2,6403,0,22,11,208,-1,1
27,4,802,0,22,11,569,-1,1
60,0,3735,0,22,11,183,184,1
55,4,2693,0,22,11,182,184,1
43,10,0,0,23,11,183,184,1
26,4,1027,0,23,11,744,-1,1
25,4,3902,0,23,11,856,-1,1
31,3,243,0,23,11,305,842,1
54,7,0,0,23,11,209,-1,1
29,10,1055,0,23,11,427,603,1
36,0,60,0,23,11,156,-1,1
59,4,5397,0,23,11,244,92,1
37,1,217,0,23,11,272,-1,1
28,4,6551,0,23,11,203,-1,1
35,0,303,0,24,11,173,190,1
32,1,2093,0,24,11,224,444,1
49,4,1167,0,24,11,249,91,1
50,7,2376,0,24,11,395,-1,1
55,7,0,0,27,11,262,193,1
81,5,949,0,27,11,188,280,1
24,4,393,0,27,11,1298,-1,1
38,7,2678,0,28,11,282,187,1
61,5,11,0,29,11,232,92,1
67,5,4416,0,29,11,245,-1,1
28,4,390,0,29,11,845,232,1
29,7,1934,0,29,11,271,-1,1
31,8,3511,0,6,10,311,96,1
71,5,1696,0,6,10,486,-1,1
33,6,1278,0,6,10,649,-1,1
47,6,1011,0,6,10,808,-1,1
39,4,2939,0,6,10,608,99,1
26,10,3466,0,6,10,275,-1,1
22,0,372,0,6,10,218,-1,1
34,4,549,0,6,10,1246,-1,1
32,8,1102,1,8,10,194,-1,1
48,7,973,0,8,10,319,134,1
32,9,491,0,8,10,251,91,1
58,0,3337,1,8,10,369,690,1
48,0,368,0,8,10,363,140,1
28,11,326,0,11,10,450,231,1
36,9,12264,0,11,10,285,182,1
67,5,203,0,11,10,405,266,1
30,4,502,0,11,10,463,95,1
27,0,346,0,11,10,212,-1,1
31,4,4328,0,12,10,203,165,1
27,8,279,0,12,10,323,-1,1
33,4,131,0,12,10,209,427,1
36,4,2646,0,13,10,169,182,1
62,6,6,0,13,10,216,183,1
29,6,1579,0,13,10,190,92,1
26,1,2007,0,13,10,194,92,1
59,9,1,0,14,10,585,182,1
51,4,469,0,14,10,491,182,1
27,9,643,1,14,10,301,93,1
60,5,514,0,15,10,187,213,1
42,10,1289,0,15,10,1176,92,1
47,0,3676,0,18,10,567,95,1
43,10,0,0,18,10,464,94,1
22,4,104,0,18,10,509,185,1
34,9,159,0,18,10,252,-1,1
39,0,728,0,18,10,222,-1,1
27,4,107,0,18,10,767,-1,1
49,1,1946,0,19,10,192,95,1
42,4,1519,0,19,10,230,92,1
64,4,5112,1,19,10,898,137,1
44,4,1090,0,20,10,178,93,1
64,5,4833,0,20,10,621,181,1
29,8,1925,0,21,10,150,149,1
52,4,335,0,21,10,411,182,1
52,9,371,0,21,10,453,183,1
54,4,5475,0,21,10,1032,91,1
37,4,203,0,21,10,759,90,1
48,0,50,0,21,10,419,-1,1
28,9,11862,0,21,10,549,238,1
77,5,820,1,21,10,330,181,1
63,5,791,0,21,10,212,-1,1
34,9,1279,0,21,10,339,91,1
29,1,455,0,22,10,542,148,1
38,4,536,0,22,10,234,92,1
47,0,1693,0,22,10,608,92,1
63,5,1495,0,25,10,389,195,1
30,4,985,0,25,10,304,94,1
74,5,935,0,25,10,400,173,1
31,0,410,0,25,10,182,185,1
33,0,51,0,25,10,253,284,1
25,8,679,0,25,10,297,94,1
78,4,1780,0,25,10,211,185,1
26,4,222,0,26,10,318,120,1
47,0,1210,0,26,10,604,91,1
56,0,1693,0,26,10,238,442,1
54,9,876,0,27,10,269,541,1
46,9,3308,0,27,10,171,91,1
47,4,0,0,27,10,508,-1,1
24,8,822,0,27,10,184,91,1
70,5,0,0,27,10,258,92,1
63,2,3904,1,8,9,360,96,1
22,8,2488,0,8,9,449,38,1
38,9,88,0,8,9,282,186,1
44,2,121,0,9,9,248,91,1
52,9,0,0,9,9,467,92,1
35,9,0,0,9,9,524,96,1
29,0,464,0,9,9,208,91,1
41,10,79,1,9,9,394,390,1
62,5,2557,0,10,9,404,57,1
62,1,272,0,11,9,289,92,1
38,2,2543,0,11,9,357,93,1
36,0,1224,0,12,9,482,374,1
34,1,320,0,12,9,413,92,1
60,7,4256,0,16,9,200,92,1
32,7,1168,0,16,9,411,-1,1
29,4,703,0,16,9,236,550,1
32,1,136,0,16,9,206,188,1
75,5,3810,0,16,9,262,183,1
29,4,765,0,16,9,238,-1,1
68,5,1146,0,16,9,212,187,1
25,8,358,0,16,9,330,-1,1
36,4,1511,0,16,9,270,-1,1
38,9,557,0,16,9,1556,-1,1
53,4,583,0,17,9,226,184,1
34,0,557,0,17,9,224,-1,1
23,8,113,0,17,9,266,-1,1
73,5,2850,0,17,9,300,40,1
25,9,505,0,17,9,386,-1,1
51,9,825,0,17,9,977,-1,1
72,5,5715,0,17,9,1127,184,1
42,9,-215,2,20,6,1573,-1,1
59,4,2239,0,20,1,377,90,1
32,4,376,0,23,7,248,-1,1
36,9,15485,0,14,0,461,-1,1
34,7,2918,0,4,6,246,196,1
28,8,67,0,20,1,329,199,1
54,10,1664,0,2,6,257,-1,1
27,0,192,1,28,5,1076,-1,1
42,4,1519,0,19,5,268,-1,1
31,0,0,0,17,0,188,-1,1
41,10,0,0,5,8,400,-1,1
37,0,4708,0,2,6,238,181,1
31,4,3283,0,2,3,258,73,1
33,10,1211,0,11,3,535,188,1
27,6,347,0,6,1,385,-1,1
44,4,423,0,12,7,2330,-1,1
22,8,3982,0,20,0,206,-1,1
25,4,2506,0,17,3,485,-1,1
30,4,697,0,10,1,179,102,1
46,1,456,0,18,1,618,-1,1
32,9,324,0,23,3,432,-1,1
57,0,5768,2,19,6,512,-1,1
41,9,1517,0,8,1,193,-1,1
62,4,0,0,3,11,299,-1,1
28,10,482,0,25,8,119,-1,1
77,5,638,0,7,1,453,-1,1
47,3,2524,0,12,10,105,-1,1
40,4,4539,0,13,5,256,439,1
41,1,2039,0,8,8,729,-1,1
28,7,128,0,27,8,460,414,1
51,1,4787,0,7,0,895,-1,1
47,4,1147,0,2,6,654,95,1
37,10,1978,0,9,11,404,182,1
29,4,51,0,17,5,1319,-1,1
24,7,-122,2,13,8,1000,-1,1
27,1,294,2,28,8,694,-1,1
23,8,922,0,28,8,538,184,1
32,0,51,0,14,4,203,87,1
40,9,694,0,3,6,431,119,1
32,4,607,2,18,6,1060,-1,1
57,4,2155,0,10,9,144,91,1
28,6,159,0,14,10,246,420,1
35,9,7050,0,10,3,278,187,1
35,1,1055,2,18,9,150,-1,1
24,8,8165,0,15,11,216,-1,1
36,9,376,0,16,11,173,-1,1
66,3,3701,1,3,7,834,-1,1
45,4,644,0,19,9,418,168,1
28,9,3623,0,10,7,261,-1,1
45,3,360,0,3,9,215,-1,1
31,10,284,0,2,3,855,-1,1
45,7,1893,2,3,6,1259,-1,1
34,0,69,0,4,1,120,1,1
39,9,1355,0,14,8,1180,-1,1
24,4,1506,0,12,6,239,95,1
33,9,1393,0,18,5,1127,-1,1
54,4,487,2,21,8,828,-1,1
